ID,Reviewer,Rating,Review Time,Review Content,Owner Response
409,spring golden,5,2021-07-07,Enjoy the quiet nature,None
410,Tabassum Malik,5,2022-07-07,Beautiful park for fun and great places 👍 for children to play ▶️ …,None
411,George Tali,4,2021-07-07,"Nice park.
Parking fees of $15 a bit on the expensive side and the view is meh.
Very nice facilities",None
412,Eumir Lopez,5,2022-07-07,I always come to this place. I really enjoy it. A good place for a nice walk!!,None
413,Jaleel,5,2022-08-11,Phenomenal Park in MTL,None
414,Heba Alfaris,5,2023-06-07,Huge and well maintained,None
415,Antonio Neves,5,2018-07-08,"I went there in different seasons, no matter which one it's always beautiful, a very peaceful place to relax. During summer they have some BBQ areas to eat, very good!",None
416,Michael Wegner,5,2022-09-10,"Saw Rammstein here.  Big, loud and open.  Just like a park.",None
417,Rana Rita Hasrouny,5,2022-10-10,"An accessible park via metro, where you can enjoy several activities",None
418,A MacVurrik,2,2022-09-10,They spent a few million to renovate it and the door is still an absolute mud pit. Bad attitude with staff well.,None
419,Neha Sharma,4,2022-07-07,Cool place to watch sunset. Nice park but the museums were closed due to Covid I guess,None
420,Vignesh Ravi,4,2021-07-07,Nice place. Could be more cleaner.,None
421,Ismail Holoubi,5,2022-11-09,One of the best parks in Montreal during all seasons.,None
422,AnDes77,4,2022-09-10,Rammstein stadium tour 2022. Best f#@$ing show ever.,None
423,Harsh Trivedi,4,2022-07-07,It was a nice park with some cool stuff to do. Unfortunately everything was closed but definitely worth checking out,None
424,Deepak Tiwari,5,2019-07-08,"Amazing location and superb connectivity through metro.  The place is quite nice for small hikes, picnics, biking around and many more activities.",None
425,Dave Lortie,5,2022-07-07,Kaytra was pure magic. Love to the Piknic crew and staff!! Awesome as always,None
426,Gurkamal Dhahan,5,2022-07-07,Lovely walk and lots to see! Especially interesting if you've read up on Expo 67.,None
427,Driving Fun & Family Car reviews,5,2022-10-10,"Beautiful location to take walks, the view is amazing!",None
428,Alexander Yu,5,2021-07-07,A beautiful park. There is a bathroom under the bridge. Great place for a wedding. I really enjoyed walking through here,None
429,Neil Yeatman,3,2020-07-07,"It's a really nice place hampered by awful traffic in and out. I really think cars should be banned and only public transit shuttles should be allowed, it's got a Metro station and it should be leveraged.",None
430,Nick D'Urbano,5,2022-10-10,Picnik was great,None
431,Renier Sarmiento,4,2022-07-07,"Nice place for the family, swimming pool, beach, la ronde, biosphere, metro Station, nature, walking, biking and many other things.",None
432,Tejas Ramakrishnan,5,2021-07-07,"Distant enough from city to avoid crowds, and vast enough to provide ample space for picnicking, cycling or just walking or jogging.",None
433,Joey Catama,2,2019-07-08,So much construction. Was there for a climbing competition and wanted to check out the venue. I’ve heard great things about this park but the huge amount of construction ruined the atmosphere,None
434,Ednard Kadasyo,5,2022-10-10,Very nice place i could say one of the park in Mintreal,None
435,Cyrille,5,2019-07-08,Really cool park. Close to the water and quite a few nice landscape. Very nice picture to take at sunset with the Montréal downtown skyline. I recommend it,None
436,changhao zhou,4,2022-07-07,A good place to see the sunrise. But not much activity available in winter,None
437,Dhouha Boukadi,5,2021-07-07,Nice park,None
438,Meigory Aila,4,2020-07-07,Beautiful park! Though the parking is a bit of a problem when you are trying to exit and activities are going on in it. Love the view to downtown Montreal!,None
439,Matt Piska,3,2019-07-08,Currently undergoing a lot of renovation so lots of building sites and not much going on - also in off season. Enjoyed what we could see though and really look forward to going back when it's completed.,None
440,Charbel Hanna,4,2023-06-07,Fun but empty,None
441,Anthony Di Marco,5,2020-07-07,"nice place, early spring you have wild flowers, some fishing to be had around the island but its difficult, lots of strong currents",None
442,Katia Lizet,5,2018-07-08,"you can find, a biodome, a place for exercise and swim, museum and more.",None
443,Jem Bayangan Orcino,5,2022-07-07,"Awesome place to relax. Good for biking,walking and for picnic also.",None
444,Lesley R,5,2022-07-07,Gorgeous scenery.,None
445,Ben,5,2022-09-10,Rammstein show was amazing. Best outdoor show by far.,None
446,Connor Fullerton,5,2022-09-10,"Got nackered with friends at Osheaga and had a great time, 5 stars",None
447,Steph B,2,2022-09-10,"Could be amazing, but most of it looks abandonned and dilapidated… so much potential,",None
448,Stephen Toy,2,2017-07-08,Taking away the cycling on iles Notre Dame really drops the stars for me. No reason to close the pool as well. They could have done the construction around the summer period.,None
449,Niroshen Premalingam,5,2022-07-07,"Quiet day strolling about the park, enjoying our coffees. Look forward to visiting Montreal and this park post covid.",None
450,Sean Mc Geough,5,2022-09-10,"Loved this park, saw a beaver and a lovely outdoor swim.",None
451,ilya daftari,5,2018-07-08,Great parc that is just minutes away from downtown.,None
452,Yolanda Serra,5,2021-07-07,"Very peaceful,very clean.
Easy access by all means of transportation.
Definitely coming back.",None
453,Jim Ecker,5,2023-06-23,Good place to visit,None
454,Rory Perron,5,2021-07-07,I love the cycling on the race track. It’s the best road cycling I’ve ever experienced. It’s great for training for competition.,None
455,Kayla Ames,5,2020-07-07,Was here from New York for a pokemon go event that was going on. Such a beautiful place would definitely go back especially for the lantern festival that had as we were leaving,None
456,Dan S,5,2022-09-10,"Amazing experience, great place, easy to get there.",None
457,Steven Anthony Baranello,5,2018-07-08,Great place. They host the light the night walk. Very nice park. Great venue. Clean venue as well.,None
458,Kuiyan Xu,4,2019-07-08,Biosphere and Stewart Museum are two places worth visiting. The swimming pool is very crowed in summer.,None
459,Laurence Ho,5,2023-06-16,Good place to visit,None
460,Paul Rabindran,3,2022-07-07,"Timing is important. It seems this is more of a weekend place. I went on a Friday during the day, it was like a ghost town.",None
461,Nick Hen,5,2022-09-10,Had a great time at the concert lovely view,None
462,kuldip patel,5,2022-07-07,Can visit this place at night to see light scenario..,None
463,Sean Beland,5,2022-09-10,Enjoyed my time at the park overall great time,None
464,Corry Todd,5,2020-07-07,Great outdoor venue that blends nature and the iconic Montreal skyline all into one fantastic place. A must visit when in town!,None
465,Keith Dube,5,2021-07-07,I was there for Heavy MTL in 2010. What a show and what a time. I got so lucky to snap this pic of Rob Zombie as he made his way into stage!!!,None
466,Marie Josee Lamothe,5,2022-09-10,Spectacular views of Montreal. Often the host of Montreal's biggest festivals.,None
467,CHERIFI Karim,4,2020-07-07,Very nice place 😁 …,None
468,Ricardo Ugalde (Ricky),5,2022-07-07,Beautiful park to go walk and see Montreal from the other side of the st. Laurent..great for families.,None
469,Jacquie Smith,3,2019-07-08,Beautiful park but it was really difficult to find our way around. If you miss a turn you'll end up back on the highway having to start over again,None
470,Franky Edder,5,2020-07-07,"There is one attraction in Parc Jean-Drapeau that surpasses all others; The International Fireworks competition. It is spectacular beyond words, so I'll end this here.",None
471,ii tsui,5,2022-10-10,Amazing design!,None
472,Juliya Rezvukhina,5,2021-07-07,Very nice and quiet park with awesome views of the Old Port and Jaques Cartier bridge,None
473,Tyler Johnson,4,2019-07-08,"This is a nice park within Montreal. Its not super large, but there is a very nice meadow with flowers where some people were reading",None
474,Oğuz Avci,5,2023-01-08,Awesome views,None
475,Kris Callaerts,5,2017-07-08,"Easy to reach with the subway. I only visited during winter when running the hypothermic half marathon, but I definitely want to visit in the summer now.",None
476,Shey Ergil,5,2020-07-07,Electric Picnic every Sunday. Do it!!!,None
477,Najla S.,5,2022-07-07,"Multisport area with lot of activities to do: swiming, cycling, walking, amusement park...highly recommended!",None
478,randeep kaur,5,2021-07-07,"Awsome place to visit with friends and family,walk into trees,beautiful flowers,roads, and  locations",None
479,Solange Araujo,5,2022-07-07,Excellent place to walk,None
480,Harigpal Shrestha,5,2023-05-08,Best Momo in Montreal,None
481,Brandon Das,5,2020-07-07,"Beautiful park, went for Ilsoniq music festival, would go back on a normal day for the sights",None
482,Don Dicker,5,2021-07-07,Great tranquil spot!,None
483,Brett Brown (Citizen I),5,2022-07-07,"On a nice sunny day this place is beautiful, especially during the weekday's.",None
484,Patience Sule,5,2019-07-08,Has several outdoor games for family and kids. I strongly recommend. Note you have to pay to gain entrance,None
485,Indrakant Sharma,5,2021-07-07,"Very nice place for picnics, cycling and skating especially with kids!",None
486,Hooman,5,2022-07-07,Definitely a must-see in Montreal. Make sure to visit Trois Disques for a nice view of downtown.,None
487,John Castell,5,2021-07-07,"Huge park, lots of trails, clean. Pre-pandemic there was an event minimum once a week.",None
488,KiNana Alkhori,5,2021-07-07,Love  it💚 …,None
489,Dragosh Castravet,5,2020-07-07,Very fun,None
490,EUAN C,5,2021-07-07,Nice park for biking. Many interesting spots beside de river :),None
491,Sébastien Tremblay,5,2022-11-09,"walking, climbing, skating, swimming, cycling. what can't you do here?",None
492,Dare Devil,5,2019-07-08,"It's all about ""Picknick Électrique"" every Sunday during the summer season. Life DJs performing sweet sounds in a chilled park environment.",None
493,Artur Morgado,4,2022-12-09,Nice park. The parking is paid.,None
494,Dan Martin,5,2017-07-08,Great place for the famous Heavy Montreal Festival. The park is well maintained and lots of shade. Easy access.,None
495,J Morris,5,2018-07-08,This park is beautiful. We went for oshega but the view of the water and the hike were also great.,None
496,Denise Winford,5,2022-07-07,"Lots to see, many very clean bathrooms and easy to get to. Perfect!",None
497,pablo martinez,5,2022-07-07,I love it. However the parking is insanely expensive. Better take the subway,None
498,Celso Cueto,4,2023-01-08,Good place to go with your family,None
499,Jemal M Yesuf,5,2019-07-08,"A beautiful well maintained park with lots of interesting thing to see and do. Running, biking, canoeing, swimming to mention some",None
500,Tia Rooney,5,2020-07-07,OSHEAGA!! 2019,None
501,Claudia Ramírez,5,2020-07-07,"Really nice place for walking, hang around and relax. Also it has the Biosphere and Stewart museum.",None
502,Darren,3,2022-09-10,"Went here for ilsoniq. After the event, they closed off the one bridge",None
503,Haunting Visions,5,2020-07-07,Went here for Osheaga the park grounds were absolutely stunning and the view from across the water is breathtaking loved the park,None
504,Tara Klippert,5,2020-07-07,We rode lime electric scooters around the island and it was amazing! Highly recommended.,None
505,J Shields,5,2020-07-07,Enjoyable venue for the event.,None
506,Marilyn Y,5,2022-07-07,lovely view of the river even if it's cold! :),None
507,Teenoushh,5,2021-07-07,"Beautiful nature and great place for photographers.

Enough place for beginner drivers to drive 🚗 …",None
508,PJC,4,2022-07-07,Such a nice and chill place to bring my child to visit.,None
509,Katie Lusk,5,2020-07-07,Amazing place can't wait to go back. Went for Osheaga but will return to the park again for sure!,None
510,Nate Neel,5,2021-07-07,"Wonderful place to either have a walk, picnic or to get in one some of the views of downtown Montreal.",None
511,Eric Ramirez,5,2022-07-07,"Excellent outdoor space, with varied options at any time of the year",None
512,Ksenia Vlasova,5,2021-07-07,"Wonderful  place to take a ride with bicycle,  amazing views to downtown  of Montreal  and old port",None
513,Curtis Simms,5,2020-07-07,We rented a Bixi bike here and rode around the island. It was so much fun,None
514,Supriya Thukral,5,2019-07-08,This park is well maintained and great for a quiet picnic. Very family friendly,None
515,David Orban,5,2022-07-07,"Park has great layout, access, and infrastructure, as well as diversity in surroundings.",None
516,TAIMUR KHAN,4,2018-07-08,"It comes to life in the summers, nothing goes on in the winters. Every sunday people dance to live music. The vibe is hipster.",None
517,Pansuriya Jitendra,5,2023-06-23,F1 race,None
518,Kyle,5,2022-07-07,Great view of the city - family friendly spot.,None
519,Jess L,5,2022-09-10,went for the Îlesoniq festival and it was extremely well organized!,None
520,Sabrina Dufaan,5,2021-07-07,Lots of fun! Beautiful pool for the whole family to enjoy 😉 …,None
521,ifan,5,2022-07-07,With the picnic electronik opened is better but anyway is a beautiful place.,None
522,Navdeep Gill,4,2023-06-09,Great experience 👍🏻 …,None
523,Gaby Torrealba,5,2023-06-07,Excellent park,None
524,Dane Richards (Yard666sale),5,2021-07-07,Went for a swim and caught a cold but still worth it I love this parc,None
525,Tiago Freitas,5,2022-07-07,It was marvelous on a Saturday morning... beautiful sun and slide!!,None
526,Antoine Clinchard,1,2022-07-07,8$/hr parking ?! Is this a joke ?! What a bunch of thiefs !!!!! This is outrageous ! They ought to be ashamed of themselves. What a ripoff,None
527,Eugenie Robitaille,5,2019-07-08,Great park for walks and photography. Historically interesting. Take the metro to get here!!!,None
528,Amir,5,2021-07-07,"I love this place, bike, formula 1, beach, concert, six flags.  In one word, adrenaline world",None
529,Mahtab-Ul Alam,5,2021-07-07,The place is nice to visit in the evening. Prepare well for cold before visiting.,None
530,Tom Labreque,4,2020-07-07,"Nice park, a lot of fun to go there, the only problem is the traffic and parking",None
531,Joseph Carolino,3,2022-07-07,It was nightime. I prefer daytime to see better view of the city.,None
532,SARANYA BABU,5,2021-07-07,Attractive view at night time,None
533,Ramona Gal,5,2022-07-07,I was at the pool. It's nice when is not too crowded.  I like their pool,None
534,Chan Roul,5,2022-07-07,Beautiful place to park and walk around,None
535,Ed Hyatt,4,2022-09-10,Huge park with a great outdoor venue.,None
536,Gulin Yilmaz Morris,5,2022-07-07,"I love it for biking,reading and just relaxing.Highly recommended.",None
537,Jiri Kropac,5,2019-07-08,Very nice place for family getaway or jogging or just relax and having a picnic.,None
538,Sebastian Carson,4,2022-07-07,"Spacious, clean park. Would visit again.",None
539,Yahya Alameddine,3,2017-07-08,I went there while they were renovating the parc. It is a good parc to visit especially during activities,None
540,Kosta Vlotis,5,2022-07-07,Great parc for getting away form the city for the day!,None
541,Ali Azghandi,5,2023-05-08,Love this calm place,None
542,Channa K,5,2023-06-30,Beautiful 😍❤️ …,None
543,Fuad O,3,2022-12-09,"Great place, parking is expensive",None
544,Flavio,5,2019-07-08,"If you want chill in a green field, forest, near the st. Laurent river, and The  Mtl city, best place to be!",None
545,Bill Dempsey,3,2018-07-08,Lots of construction blocking views and access. Sundays are special event if you're in your 20s but not great for family day.,None
546,R L,5,2019-07-08,"Great place to unwind.. I strongly recommend that you visit ""la tour de Lévis"".. breath taking views of the city.",None
547,ratna kulkarni,4,2018-07-08,The place is under construction.. We kind of lost our way.. But the biosphere is amazing. Makes you think about the environment,None
548,Carl Appeltofft,5,2020-07-07,"The best Pokeboule. Very fresh and good ingredients. Tasteful, nice and perfect!",None
549,楊義,5,2021-07-07,Very nice place for a peaceful walk or bike ride.,None
550,Alasdair Robertson,5,2021-07-07,"Boss place to chill, cycle and such likes great venue for Osheaga also",None
551,Esme 95,5,2021-07-07,I go biking there from downtown and it’s really nice and quiet in the morning,None
552,Daniel Jesus,5,2022-07-07,Good good,None
553,Zara F,5,2022-12-09,Nice place to go with family and friends.,None
554,Jaime,4,2023-05-08,Nothing open on a saturday,None
555,Jorge Pedrero,5,2018-07-08,Great place for cultural events,None
556,Bahla,5,2021-07-07,The park is huge with great space to run and to explore activities.,None
557,Pat Signore,5,2023-06-30,Amazing experience,None
558,Marzieh Hemati,4,2021-07-07,It is a must to go in 2021 but it's a shame that several activities are not fonctional due to sanitary measures.,None
559,Scott Ingram,5,2021-07-07,Marvelous place to bicycle. Lots of opportunities for great photos as well.,None
560,Marcel Guérin,5,2022-07-07,Been there over a decade ago. Still fun to this day. RIP Mégadome Nintendo,None
561,steven tompa,5,2022-09-10,On old expo site metro stn close to tourist area,None
562,Christopher Yordy,5,2022-07-07,Amazing pool. What better place for training than in the open air!,None
563,M. AGH,5,2021-07-07,"Despite all good things,The parking fair is a little bit pricy",None
564,SOME GIRL,5,2020-07-07,It's really nice. Great for walking about and having a picnic,None
565,Eric,2,2019-07-08,"Poor customer service.no one wants to speak English, bad for tourism. Always a line up to park and at the rides.",None
566,mm mm,4,2019-07-08,Nice parc with entertainment park swimming pool and lot of events during summer,None
567,Jevin Ramjattan,5,2019-07-08,Nice Park. Close to the city. Lots to do and see in nature.,None
568,Joshua Pawlak,2,2019-07-08,Most of the park is one large construction zone and apparently it will be until 2028. I would not recommend coming here until then.,None
569,hope damogbe,5,2022-07-07,Great place for picnic and for walk around the park,None
570,Hossein pr,5,2022-07-07,Beautiful and relaxing,None
571,Jose K,4,2022-10-10,Great place for a small  walk 🍁🍁 …,None
572,Pepe Dman,4,2022-10-10,Great open space to go bicycle,None
573,Marjorie Savard,5,2022-10-10,Very nice place for the picknik electronic!,None
574,Jvonni Springer,5,2022-07-07,"My wife and I, had an amazing time at the festival.",None
575,Viviana Neva,4,2023-04-08,I loved skating,None
576,Zendi Mikuk,4,2022-07-07,"Scenic, Picturesque and Beautiful",None
577,Angus Bennion,4,2019-07-08,"Nice park, watch out for the skunks though, one stuck its tail up because I rode past it on my bike",None
578,Inesh Munaweera,5,2019-07-08,We went there at night to have a walk. Nice city view.,None
579,Karen Roberta Steagall Bigatto,5,2018-07-08,"For everybody. Good for walking, pic nic, cicling, enjoying nature. Beautiful and huge.",None
580,Ajay Gupta,5,2022-07-07,"Beautifull as always..
Lightning in winter looks amazing",None
581,Hafiz Hashim,5,2018-07-08,The best place to enjoy the Downtown Montréal,None
582,Tomasso Michetti,5,2018-07-08,Beautiful park .. olease take the subway ... easy access by the subway if not there is parking but $$,None
583,Michael E,5,2018-07-08,"Great huge park, separated from the city by bridges, it is great to get away to on a nice day.",None
584,J B,2,2019-07-08,Pleasant park but no open cafe or other amenities. Miserable in 32° temperatures.,None
585,Michael Ponari,5,2022-12-09,Nice place to wake around,None
586,Ashley Portillo,5,2022-07-07,Love going there for the events they host,None
587,Jn Philippe Eugene,5,2022-07-07,Nice place to hang out with family and friends ✌🏾✌🏾 …,None
588,Fer Cejudo,5,2022-07-07,Cool park and great attractions,None
589,Teddy Taret,5,2021-07-07,Beautiful park. Home of many fun festivals.,None
590,Sasuke Uchihanna,5,2021-07-07,"Lots of parkings, fair timing dor the pool access",None
591,PAWANPREET KAUR,5,2021-07-07,Clam and relaxed place. Nice spot for picnic.,None
592,Luiz Bernardes,5,2018-07-08,"Very nice family park
Beautifull view and easy acess from metro.",None
593,313 Photography,5,2017-07-08,This place is so quiet and so fun to walk and relaxe. You feel the nature.,None
594,James Ball,5,2022-11-09,Amazing place for live music!!😎 …,None
595,Kalyan C,5,2022-09-10,"Nothing much to see, views and architecture is good",None
596,Eric Li,3,2020-07-07,Horrible traffic. Took us 2.5hrs to get back home after La Ronde closed at 9pm.,None
597,Charbel Abou Naccoul,5,2020-07-07,Piknik electronik is a great place to be if you love techno music in Nature!,None
598,Mike Ruddell,5,2022-08-11,Love this place!,None
599,Rivka Arcega,5,2020-07-07,"Hiking in here was so peaceful during winter time, great views of the City",None
600,EcKo Xking,5,2022-09-10,Went to go see rammstein and everything even location was an experience,None
601,alex vanier,4,2021-07-07,Fun to walk around !,None
602,Tala Azzam,5,2018-07-08,"Great place to be. Spent the afternoon there, there's a lot to see. Needs around 3-4 hours",None
603,K B,4,2022-07-07,"Great park, come early to get parking.",None
604,M Patel,5,2022-07-07,Good park to visit 2 hrs time.,None
605,Dark Force,2,2019-07-08,Great park but lots of construction work going on and very confusing road network with no directions in English.,None
606,Matin M,4,2021-07-07,It is always magnific during summer or winter.The sunset is always amazing,None
607,Stefan Nikolov,5,2022-07-07,Great park and La Ronde is beautiful as always,None
608,Marcelo Silva,5,2022-07-07,"You can actually drive in the F1
Circuit, no burocracy!",None
609,Register YT,5,2022-07-07,"LaRonde, 6ix flag park real nice. Oh and i lost 3k at the casino",None
610,Lars Nordstrom,3,2022-09-10,Good luck getting off if it’s crowded,None
611,Cedric Woo,5,2022-10-10,Great place when Pinik isn't happening!,None
612,anson wang,5,2021-07-07,"Very pleasant view, wanna go again with friends",None
613,Natalie Chickee,5,2020-07-07,Always good times and fun activities happening here in the summer time.,None
614,Ahmad Yousif,5,2022-07-07,Great location to visit. It feels like home :),None
615,yu summer,5,2022-07-07,Perfect,None
616,Nass Nik,5,2018-07-08,I just simply love this park with activities and events in there and also the casino,None
617,Hafiz Ramzan,5,2022-07-07,"Nice place to visit, especially, with young kids.",None
618,Amanda Lowe,5,2020-07-07,"Beautiful park, lots of shade and places to chill out",None
619,Lydia Duval Gagnon,5,2018-07-08,There are always fun activities! I just love going at piknik!,None
620,Christian Montpetit,4,2020-07-07,Nice pool...lots of green space...great place for concerts,None
621,Holly J,5,2020-07-07,"Lots going on and something for everyone - nature walks, pool, history, music festivals etc",None
622,TT Joel,3,2018-07-08,why waste money to rebuilt the square? who is gonna pay? where is my beautiful parc used to be?,None
623,The Futurist Podcast,4,2022-07-07,Very nice place. Needs more benches :),None
624,Zakar Manukyan,5,2020-07-07,"I've been there on beer festival, very exited. Lots of beer and rock concert at the end.",None
625,Ian Turner,5,2022-07-07,"Beautiful with lots to do, saw lots of bikers, walkers.",None
626,travis hurst,4,2022-07-07,Had alot of fun cheap swinning and walking around.,None
627,Arman Ayva,3,2018-07-08,"construction all over the place, sells bad alcohol from festivals, no more kids playground, fancies all over to separate one festival from another",None
628,Tom X,5,2020-07-07,amazing place lots of things to do. a lot of people there.,None
629,Brian Luker,5,2022-07-07,It's a beautiful place to visit,None
630,Sennen Mukulu,5,2023-06-23,Awesome,None
631,RobertTS,4,2018-07-08,"Beautiful place, but so much more / better can be done",None
632,Sea,5,2022-08-11,Great for any and all activities,None
633,G C,5,2019-07-08,"Great place to spend the day,there is always something to do!",None
634,AJ de Mello,5,2023-06-23,big park tbh,None
635,Suresh Roshan S,5,2022-07-07,Its a wonderful place to spend a clear day,None
636,Bianca-Lauren Huhn,5,2019-07-08,When beach reaches 3000 people. They dont sell tickets nor let anyone in.,None
637,Guillaume Militello,5,2018-07-08,Many organized events are organized here and access by bike is really easy.,None
638,Olivier Doyon-Karout,5,2018-07-08,Every Sunday like this.. I love it,None
639,jonas love,5,2023-06-23,Beautiful,None
640,AH Wa,5,2022-07-07,Beautiful national park many music festivals,None
641,Pablo Jurado,4,2022-07-07,"Nice to walk, there is always some activity",None
642,Andrés Rivera,5,2023-06-16,Fantastic,None
643,Arados,5,2022-09-10,"so amazing
you have to visit it",None
644,Camila Tomaz,4,2019-07-08,Nice park,None
645,eSpacioShop com,5,2019-07-08,"Great place to walk, or just relax looking at the surroundings.",None
646,Alan Pucill,2,2020-07-07,Visited in October. Everything except the Biosphere closed and the whole place like a building site.,None
647,S.A. Shivram,4,2023-01-08,Nice park,None
648,Shawn Spicer,5,2022-07-07,Great skating.  Beautiful views.,None
649,Yasser Valcarcel,5,2022-11-09,Such a beautiful park,None
650,Malakai,4,2019-07-08,"Really nice parc, really beautiful, especially in the summer.",None
651,Tejas Kanitkar,5,2017-07-08,"Undoubtedly my favorite spot in Montreal. Ever since I came to know about this place, I love it !",None
652,Jayakrishnan V K,5,2018-07-08,Awesome place to spend some time. Watch the city skyline.,None
653,Andreas Kondylis,3,2022-07-07,Nice place for a walk and enjoy the outdoors,None
654,LEONARDO BLENGINI,5,2021-07-07,Its a nice place to enjoy by bike or footing,None
655,Lydon Thorpe,4,2018-07-08,"Don't bother coming during the week when it's not the summer, everything including the washrooms are closed.",None
656,Christophe Asselin,5,2017-07-08,Amazing place with a lot of history and great activities throughout the year.,None
657,Robert Luzader,5,2022-11-09,Great place for an easy stroll.,None
658,phraseography,5,2017-07-08,"great park. awesome for concerts, saw Heavy Montreal in 2012 here.",None
659,Tim Taylor,4,2022-07-07,Nice parc in the middle of the river.,None
660,Kael Silverthorn,5,2020-07-07,I loved Osheaga!  I will DEFINITELY be back next year!,None
661,Mahir Ahmed,5,2022-07-07,One of the nicest party locations I've ever been to,None
662,Ryan Daniel,5,2019-07-08,"Was here for heavy mtl! Great show, well organized and was kept very clean",None
663,Jason Keoughan,5,2022-07-07,Home of Canadian formula one driver Jacques Villeneuve... Noth said! Mike drop!! 👍 …,None
664,Justin G. Murgai,3,2018-07-08,Nice park for the family and for events like Piknik Elektronik.,None
665,Victor Cantú,5,2023-03-09,Fun!,None
666,Michael Kiorpelidis,5,2022-07-07,Awesome park with events all summer,None
667,Topaz Ahmed,5,2022-10-10,Very nice park,None
668,Jimmy C.,4,2018-07-08,Ok place. Just a lot of events the same day makes it hard to get in or out of the park sometimes,None
669,Francis Lemieux,3,2022-09-10,Nice place for a picnic.,None
670,Kyle Rougeau,5,2023-06-07,Beautiful! :),None
671,Nadeem Desi,4,2022-07-07,Good place to take your family on weekends,None
672,Hans Villarpando,5,2021-07-07,The best place in Montreal to take a relax all day,None
673,Natt Mora,5,2022-09-10,Is the perfect place for concerts,None
674,Victor Bandrabur,5,2022-07-07,Nice place to enjoy with family👍 …,None
675,Mavi Deli Mavi,3,2021-07-07,"Parking is paid.
😣😣
Everything is fine except that...
🌺🦋 …",None
676,Christine Roy,5,2019-07-08,Just spectacular. Like nowhere else in Montreal. Must visit,None
677,PAA R,5,2022-11-09,So beautiful in fall season,None
678,Veronika Pupko,5,2022-07-07,"Loved it, nice place for family walk",None
679,Kyana Di Lillo,5,2021-07-07,So beautiful!! And so many exotic plants!,None
680,Aleena Kashif,4,2020-07-07,Very informative for kids and adults we enjoyed alot,None
681,Alex Holder,5,2020-07-07,I saw 2! foxes here last night. Go around dusk and you may get lucky.,None
682,B M,5,2022-09-10,Awsome place for shows,None
683,Joe Carosella,5,2023-06-23,Great place,None
684,Vikas Arya,5,2022-09-10,Excellent experience attending Rammstein!!!,None
685,abir afshan,5,2020-07-07,Nice place to visit when you're new in montreal i recommmend,None
686,Meenakshi SJ,4,2021-07-07,Very nice place to visit with family and friends,None
687,Farouk Laimeur,4,2018-07-08,Jean Drapeau during the piknic electronic is amazing. A little bit crowdy though,None
688,Kannuru arun kumar,5,2023-01-08,Nice and unique structure,None
689,Jason Wong,5,2022-09-10,Expensive parking but worth it,None
690,Kent Conover,5,2021-07-07,Beautiful place to ride your bike.,None
691,Ossama Janoudi,5,2022-11-09,Best cycling place,None
692,Tatumi Pääkkönen,5,2022-10-10,Great event venue!,None
693,Regina Martins,5,2022-10-10,Fantastic view beautiful,None
694,Joey Amor,5,2022-07-07,Love the place,None
695,Hem Raj Regmi,5,2018-07-08,Beautiful place. Lot more fun.,None
696,DJ*Zed Asselin,3,2022-07-07,3 star for not letting us in maximun 300 people was reached,None
697,clifford sobkowicz,1,2019-07-08,Half an hour in traffic to find out that La Ronde was closed from the parking attendant.,None
698,Harkirat Singh Sandhu,5,2022-07-07,Montréal’s most lively place in summers,None
699,Dylan Quinn,5,2020-07-07,"Saw Metallica, and went to Heavy Montreal 2019. Both were a Blast",None
700,Big Bear,4,2018-07-08,"Montreal's Lungs, beautiful greenery and serene waters along The Saint Laurent river",None
701,dc B,5,2021-07-07,Great for a bike ride or a picnic.,None
702,Jan Meierer,5,2022-07-07,It's nice but it's kind of weird and empty,None
703,Md turabi,5,2023-04-08,Peace and Amazing🌍 …,None
704,Shawn WHITTY,5,2022-10-10,Great city skyline pic,None
705,Simon De La Durantaye,5,2018-07-08,A parc filled with interesting festivals and events that take place almost every weekend,None
706,Alyssa,5,2018-07-08,Had an amazing time on a super hot day at this public pool,None
707,Sean Jardins,5,2022-09-10,Beautiful sunsets and sunrises.,None
708,Akram Nabizadah,1,2022-07-07,I don't like parking fees,None
709,Dan SHEA,4,2020-07-07,The new festival site isn't as horrible as I thought.,None
710,Amine Beddar,4,2020-07-07,Issa Vibe,None
711,Ігор Комар,5,2019-07-08,It's a beautifull recreational zone in the heart of the city,None
712,chirag bodiwala,5,2023-06-07,Good place,None
713,Cinder Ramsay-James,5,2018-07-08,Great place for a Concert Been to Eminem and Metallica twice now,None
714,Dmitry Brin,2,2022-11-09,Biosphere is not worth the visit,None
715,BT Armistice,4,2020-07-07,Nice little park to explore. Home of the Klntreal Olympics,None
716,Ivan Romadanov,5,2021-07-07,Nice place for walking and city views,None
717,BRUNO NAVES,5,2020-07-07,An amazing place,None
718,Forest Zabriskie,5,2020-07-07,Great location with lots of variety and a very intuitive flow.,None
719,Rafal Denisow,5,2022-07-07,Awesome place for walk and entertainment,None
720,Mo Aryanpur,5,2019-07-08,One of the best places in Montreal for chill out and fun!,None
721,Chiwuzie Amucheazi,5,2022-07-07,"Quite and Serene environment, nature near its Best",None
722,Horia Vlad Guzu,1,2020-07-07,Horrible traffic on a Saturday evening. 2 hours to get out of it by car.,None
723,M R,5,2020-07-07,Came for Heavy MTL in 2019 and had a great time!,None
724,High Sam,5,2022-09-10,Nice parc,None
